id,WORLDCLIM_BIO1_annual_mean_temperature,WORLDCLIM_BIO12_annual_precipitation,WORLDCLIM_BIO13.BIO14_delta_precipitation_of_wettest_and_dryest_month,WORLDCLIM_BIO15_precipitation_seasonality,WORLDCLIM_BIO4_temperature_seasonality,WORLDCLIM_BIO7_temperature_annual_range,SOIL_bdod_0.5cm_mean_0.01_deg,SOIL_bdod_100.200cm_mean_0.01_deg,SOIL_bdod_15.30cm_mean_0.01_deg,SOIL_bdod_30.60cm_mean_0.01_deg,SOIL_bdod_5.15cm_mean_0.01_deg,SOIL_bdod_60.100cm_mean_0.01_deg,SOIL_cec_0.5cm_mean_0.01_deg,SOIL_cec_100.200cm_mean_0.01_deg,SOIL_cec_15.30cm_mean_0.01_deg,SOIL_cec_30.60cm_mean_0.01_deg,SOIL_cec_5.15cm_mean_0.01_deg,SOIL_cec_60.100cm_mean_0.01_deg,SOIL_cfvo_0.5cm_mean_0.01_deg,SOIL_cfvo_100.200cm_mean_0.01_deg,SOIL_cfvo_15.30cm_mean_0.01_deg,SOIL_cfvo_30.60cm_mean_0.01_deg,SOIL_cfvo_5.15cm_mean_0.01_deg,SOIL_cfvo_60.100cm_mean_0.01_deg,SOIL_clay_0.5cm_mean_0.01_deg,SOIL_clay_100.200cm_mean_0.01_deg,SOIL_clay_15.30cm_mean_0.01_deg,SOIL_clay_30.60cm_mean_0.01_deg,SOIL_clay_5.15cm_mean_0.01_deg,SOIL_clay_60.100cm_mean_0.01_deg,SOIL_nitrogen_0.5cm_mean_0.01_deg,SOIL_nitrogen_100.200cm_mean_0.01_deg,SOIL_nitrogen_15.30cm_mean_0.01_deg,SOIL_nitrogen_30.60cm_mean_0.01_deg,SOIL_nitrogen_5.15cm_mean_0.01_deg,SOIL_nitrogen_60.100cm_mean_0.01_deg,SOIL_ocd_0.5cm_mean_0.01_deg,SOIL_ocd_100.200cm_mean_0.01_deg,SOIL_ocd_15.30cm_mean_0.01_deg,SOIL_ocd_30.60cm_mean_0.01_deg,SOIL_ocd_5.15cm_mean_0.01_deg,SOIL_ocd_60.100cm_mean_0.01_deg,SOIL_ocs_0.30cm_mean_0.01_deg,SOIL_phh2o_0.5cm_mean_0.01_deg,SOIL_phh2o_100.200cm_mean_0.01_deg,SOIL_phh2o_15.30cm_mean_0.01_deg,SOIL_phh2o_30.60cm_mean_0.01_deg,SOIL_phh2o_5.15cm_mean_0.01_deg,SOIL_phh2o_60.100cm_mean_0.01_deg,SOIL_sand_0.5cm_mean_0.01_deg,SOIL_sand_100.200cm_mean_0.01_deg,SOIL_sand_15.30cm_mean_0.01_deg,SOIL_sand_30.60cm_mean_0.01_deg,SOIL_sand_5.15cm_mean_0.01_deg,SOIL_sand_60.100cm_mean_0.01_deg,SOIL_silt_0.5cm_mean_0.01_deg,SOIL_silt_100.200cm_mean_0.01_deg,SOIL_silt_15.30cm_mean_0.01_deg,SOIL_silt_30.60cm_mean_0.01_deg,SOIL_silt_5.15cm_mean_0.01_deg,SOIL_silt_60.100cm_mean_0.01_deg,SOIL_soc_0.5cm_mean_0.01_deg,SOIL_soc_100.200cm_mean_0.01_deg,SOIL_soc_15.30cm_mean_0.01_deg,SOIL_soc_30.60cm_mean_0.01_deg,SOIL_soc_5.15cm_mean_0.01_deg,SOIL_soc_60.100cm_mean_0.01_deg,MODIS_2000.2020_monthly_mean_surface_reflectance_band_01_._month_m1,MODIS_2000.2020_monthly_mean_surface_reflectance_band_02_._month_m1,MODIS_2000.2020_monthly_mean_surface_reflectance_band_03_._month_m1,MODIS_2000.2020_monthly_mean_surface_reflectance_band_04_._month_m1,MODIS_2000.2020_monthly_mean_surface_reflectance_band_05_._month_m1,MODIS_2000.2020_monthly_mean_surface_reflectance_band_01_._month_m10,MODIS_2000.2020_monthly_mean_surface_reflectance_band_02_._month_m10,MODIS_2000.2020_monthly_mean_surface_reflectance_band_03_._month_m10,MODIS_2000.2020_monthly_mean_surface_reflectance_band_04_._month_m10,MODIS_2000.2020_monthly_mean_surface_reflectance_band_05_._month_m10,MODIS_2000.2020_monthly_mean_surface_reflectance_band_01_._month_m11,MODIS_2000.2020_monthly_mean_surface_reflectance_band_02_._month_m11,MODIS_2000.2020_monthly_mean_surface_reflectance_band_03_._month_m11,MODIS_2000.2020_monthly_mean_surface_reflectance_band_04_._month_m11,MODIS_2000.2020_monthly_mean_surface_reflectance_band_05_._month_m11,MODIS_2000.2020_monthly_mean_surface_reflectance_band_01_._month_m12,MODIS_2000.2020_monthly_mean_surface_reflectance_band_02_._month_m12,MODIS_2000.2020_monthly_mean_surface_reflectance_band_03_._month_m12,MODIS_2000.2020_monthly_mean_surface_reflectance_band_04_._month_m12,MODIS_2000.2020_monthly_mean_surface_reflectance_band_05_._month_m12,MODIS_2000.2020_monthly_mean_surface_reflectance_band_01_._month_m2,MODIS_2000.2020_monthly_mean_surface_reflectance_band_02_._month_m2,MODIS_2000.2020_monthly_mean_surface_reflectance_band_03_._month_m2,MODIS_2000.2020_monthly_mean_surface_reflectance_band_04_._month_m2,MODIS_2000.2020_monthly_mean_surface_reflectance_band_05_._month_m2,MODIS_2000.2020_monthly_mean_surface_reflectance_band_01_._month_m3,MODIS_2000.2020_monthly_mean_surface_reflectance_band_02_._month_m3,MODIS_2000.2020_monthly_mean_surface_reflectance_band_03_._month_m3,MODIS_2000.2020_monthly_mean_surface_reflectance_band_04_._month_m3,MODIS_2000.2020_monthly_mean_surface_reflectance_band_05_._month_m3,MODIS_2000.2020_monthly_mean_surface_reflectance_band_01_._month_m4,MODIS_2000.2020_monthly_mean_surface_reflectance_band_02_._month_m4,MODIS_2000.2020_monthly_mean_surface_reflectance_band_03_._month_m4,MODIS_2000.2020_monthly_mean_surface_reflectance_band_04_._month_m4,MODIS_2000.2020_monthly_mean_surface_reflectance_band_05_._month_m4,MODIS_2000.2020_monthly_mean_surface_reflectance_band_01_._month_m5,MODIS_2000.2020_monthly_mean_surface_reflectance_band_02_._month_m5,MODIS_2000.2020_monthly_mean_surface_reflectance_band_03_._month_m5,MODIS_2000.2020_monthly_mean_surface_reflectance_band_04_._month_m5,MODIS_2000.2020_monthly_mean_surface_reflectance_band_05_._month_m5,MODIS_2000.2020_monthly_mean_surface_reflectance_band_01_._month_m6,MODIS_2000.2020_monthly_mean_surface_reflectance_band_02_._month_m6,MODIS_2000.2020_monthly_mean_surface_reflectance_band_03_._month_m6,MODIS_2000.2020_monthly_mean_surface_reflectance_band_04_._month_m6,MODIS_2000.2020_monthly_mean_surface_reflectance_band_05_._month_m6,MODIS_2000.2020_monthly_mean_surface_reflectance_band_01_._month_m7,MODIS_2000.2020_monthly_mean_surface_reflectance_band_02_._month_m7,MODIS_2000.2020_monthly_mean_surface_reflectance_band_03_._month_m7,MODIS_2000.2020_monthly_mean_surface_reflectance_band_04_._month_m7,MODIS_2000.2020_monthly_mean_surface_reflectance_band_05_._month_m7,MODIS_2000.2020_monthly_mean_surface_reflectance_band_01_._month_m8,MODIS_2000.2020_monthly_mean_surface_reflectance_band_02_._month_m8,MODIS_2000.2020_monthly_mean_surface_reflectance_band_03_._month_m8,MODIS_2000.2020_monthly_mean_surface_reflectance_band_04_._month_m8,MODIS_2000.2020_monthly_mean_surface_reflectance_band_05_._month_m8,MODIS_2000.2020_monthly_mean_surface_reflectance_band_01_._month_m9,MODIS_2000.2020_monthly_mean_surface_reflectance_band_02_._month_m9,MODIS_2000.2020_monthly_mean_surface_reflectance_band_03_._month_m9,MODIS_2000.2020_monthly_mean_surface_reflectance_band_04_._month_m9,MODIS_2000.2020_monthly_mean_surface_reflectance_band_05_._month_m9,VOD_C_2002_2018_multiyear_mean_m01,VOD_C_2002_2018_multiyear_mean_m02,VOD_C_2002_2018_multiyear_mean_m03,VOD_C_2002_2018_multiyear_mean_m04,VOD_C_2002_2018_multiyear_mean_m05,VOD_C_2002_2018_multiyear_mean_m06,VOD_C_2002_2018_multiyear_mean_m07,VOD_C_2002_2018_multiyear_mean_m08,VOD_C_2002_2018_multiyear_mean_m09,VOD_C_2002_2018_multiyear_mean_m10,VOD_C_2002_2018_multiyear_mean_m11,VOD_C_2002_2018_multiyear_mean_m12,VOD_Ku_1987_2017_multiyear_mean_m01,VOD_Ku_1987_2017_multiyear_mean_m02,VOD_Ku_1987_2017_multiyear_mean_m03,VOD_Ku_1987_2017_multiyear_mean_m04,VOD_Ku_1987_2017_multiyear_mean_m05,VOD_Ku_1987_2017_multiyear_mean_m06,VOD_Ku_1987_2017_multiyear_mean_m07,VOD_Ku_1987_2017_multiyear_mean_m08,VOD_Ku_1987_2017_multiyear_mean_m09,VOD_Ku_1987_2017_multiyear_mean_m10,VOD_Ku_1987_2017_multiyear_mean_m11,VOD_Ku_1987_2017_multiyear_mean_m12,VOD_X_1997_2018_multiyear_mean_m01,VOD_X_1997_2018_multiyear_mean_m02,VOD_X_1997_2018_multiyear_mean_m03,VOD_X_1997_2018_multiyear_mean_m04,VOD_X_1997_2018_multiyear_mean_m05,VOD_X_1997_2018_multiyear_mean_m06,VOD_X_1997_2018_multiyear_mean_m07,VOD_X_1997_2018_multiyear_mean_m08,VOD_X_1997_2018_multiyear_mean_m09,VOD_X_1997_2018_multiyear_mean_m10,VOD_X_1997_2018_multiyear_mean_m11,VOD_X_1997_2018_multiyear_mean_m12,X4_mean,X11_mean,X18_mean,X26_mean,X50_mean,X3112_mean,X4_sd,X11_sd,X18_sd,X26_sd,X50_sd,X3112_sd
193113312,16.1511116,516.5111084,43.82222366,37.98667908,265.8830261,16.24977875,118,137,131,133,123,136,204,183,195,186,185,190,98,151,96,110,98,129,152,270,201,246,188,277,255,35,86,55,161,43,454,273,263,213,310,286,54,67,71,68,70,67,71,708,597,662,620,678,593,140,132,137,134,135,130,496,117,182,174,291,138,771,2037,416,697,2648,670,1916,362,613,2494,703,1937,385,640,2527,720,1965,389,652,2571,727,1989,395,669,2560,689,1928,372,642,2490,609,1870,327,578,2389,477,1765,235,467,2238,425,1690,198,422,2126,506,1819,260,495,2266,518,1835,270,496,2303,606,1904,328,567,2423,0.201161608,0.198553249,0.1945021,0.196076483,0.197048992,0.194109887,0.209899247,0.215904266,0.223583668,0.21555236,0.208135739,0.200189129,0.406750262,0.40541026,0.403891325,0.403677255,0.410270542,0.416324854,0.412412107,0.412576735,0.411585212,0.417545676,0.408944994,0.411556751,0.234365731,0.233590066,0.229553655,0.229106933,0.227416486,0.224461168,0.232624307,0.238746062,0.243769705,0.245336398,0.236902937,0.235317141,0.519755385,7.623148494,1.937784052,10.19562288,0.589037745,206.4843214,0.004400505,0.560532713,0.0831844,0.180948501,0.050028835,6.189975136
194715823,16.68207932,283.1836853,13.77040863,22.48044205,457.0355225,25.43571472,122,145,133,143,127,145,193,183,171,173,174,175,106,182,143,164,131,169,155,287,272,287,221,287,118,25,66,32,88,29,231,269,186,220,224,289,40,74,77,76,77,74,78,743,615,635,624,677,619,103,98,92,88,102,94,424,138,140,159,304,152,751,1698,312,556,2336,675,1614,279,510,2201,722,1652,302,538,2262,758,1695,314,559,2334,728,1698,303,548,2321,664,1676,274,511,2260,597,1630,247,472,2165,539,1595,219,435,2103,508,1589,205,425,2046,504,1563,203,417,2027,561,1591,235,453,2100,612,1576,252,475,2125,0.235275939,0.236728832,0.238394946,0.241697073,0.241377249,0.244038686,0.242771983,0.251817822,0.253973007,0.248001143,0.238460228,0.234979287,0.51252389,0.517053902,0.513420761,0.511867046,0.507647038,0.501477659,0.501691401,0.511570513,0.519441903,0.518820405,0.510985434,0.507853806,0.266907871,0.270454228,0.27023226,0.273993105,0.2735385,0.272492617,0.273673773,0.281607866,0.281224191,0.277751982,0.269965023,0.264771819,0.807146665,5.119927762,15.0019744,3.078227385,2.339621217,1807.406736,0.006025825,0.039627414,0.569059258,0.00728519,0.014119721,60.24447528
196314343,9.946926117,238.1511078,14.04888916,18.26657677,833.8245239,40.02666855,145,153,148,151,146,153,150,124,170,150,163,117,252,316,258,272,244,311,146,202,229,227,186,192,123,42,93,61,109,47,92,24,83,59,96,36,18,80,84,82,84,81,84,489,516,432,451,456,506,364,281,339,321,358,303,121,22,78,53,116,36,2412,2969,1936,2218,2479,1551,2268,894,1263,2631,1481,2183,865,1212,2512,2063,2707,1511,1825,2581,2329,2901,1803,2108,2571,1546,2227,907,1277,2517,1585,2338,925,1316,2660,1639,2452,959,1367,2763,1694,2480,983,1398,2828,1730,2492,1005,1420,2877,1668,2410,967,1366,2786,1625,2359,941,1329,2725,0.238275304,0.219506636,0.193578869,0.20062831,0.197401062,0.179683506,0.181644425,0.173314109,0.174010426,0.183088675,0.199495152,0.241513848,0.539328635,0.527696252,0.52562809,0.535065353,0.549254119,0.528420448,0.521139622,0.526076138,0.530262411,0.530013919,0.534525573,0.547136605,0.273478717,0.265202641,0.239035904,0.246013716,0.245255947,0.221154526,0.229479715,0.222490445,0.229133263,0.245804369,0.256798565,0.279687703,0.624718939,9.194526596,1.471546859,1.254146984,1.734942218,414.795507,,,,,,
194172209,16.19687462,498.75,50.6428566,37.91237259,315.4972839,18.66428566,116,140,130,136,123,139,197,177,185,177,192,180,123,153,128,131,128,145,109,274,204,263,150,271,194,33,64,54,120,41,418,320,274,226,292,343,42,65,72,66,70,66,71,816,628,727,654,779,638,75,99,69,83,71,90,467,207,221,210,271,171,619,1995,335,567,2270,544,1870,301,502,2099,574,1908,318,528,2153,621,2003,340,568,2273,585,1919,319,543,2170,546,1935,292,517,2139,495,1924,272,487,2072,432,1881,222,431,1976,409,1896,204,415,1958,387,1846,192,392,1914,450,1916,242,442,2023,509,1944,290,489,2102,0.263839483,0.211320087,0.285897762,0.272272795,0.239931524,0.243922666,0.275046021,0.250699282,0.261891305,0.293455929,0.236073643,0.245332226,0.563395858,0.450870305,0.568561375,0.592182279,0.482553035,0.526500583,0.56068337,0.505854428,0.513858974,0.578738391,0.499495506,0.500202775,0.293619961,0.235707685,0.318531573,0.321172476,0.264351964,0.281956941,0.316598088,0.276165277,0.283706218,0.336253345,0.260214269,0.264473408,0.582667254,4.681475383,2.999960719,39.98004251,1.53351663,632.683097,0.003623502,0.03818638,0.070492952,2.66421156,0.020784112,22.28900562
169379274,27.61690521,1336.30957,288.0809631,106.1514511,211.8668213,19.15476227,138,141,141,139,140,141,182,171,168,168,172,169,141,205,155,168,147,205,235,312,260,315,244,310,154,32,90,46,119,37,214,70,143,110,192,77,32,61,64,61,63,61,63,552,485,527,493,544,486,212,203,213,193,212,204,189,39,87,63,147,48,582,2517,285,629,2783,892,2491,439,767,3029,879,2618,443,802,3132,731,2558,369,723,2943,602,2570,323,662,2801,566,2493,285,608,2776,583,2416,287,591,2805,611,2344,298,592,2772,641,2321,311,601,2747,696,2369,335,630,2815,776,2447,376,682,2931,853,2440,418,729,2965,0.381884605,0.397213161,0.418064088,0.42844525,0.397117853,0.358310133,0.331385344,0.307746559,0.298806041,0.303610146,0.341222584,0.382693022,0.815101445,0.838188469,0.857343435,0.84677583,0.806064725,0.748702586,0.704272807,0.667585969,0.643761933,0.649678588,0.704657674,0.783604085,0.444806933,0.462051868,0.483690053,0.484526187,0.448713362,0.404614449,0.372563899,0.345579982,0.334304452,0.341529459,0.383178473,0.434458494,0.877065008,5.119934954,8.675543871,31.35334247,1.148321938,141.9302917,0.016749319,0.146651927,0.161170899,0.765056144,0.027277761,4.86072005
195711363,19.85976219,1356.781006,154.2428589,46.66788101,386.4460144,21.65857124,116,130,124,127,121,131,119,81,82,79,92,82,80,113,81,103,80,99,296,404,350,389,297,395,318,50,131,76,225,53,506,272,272,166,356,170,60,56,55,55,55,56,55,459,362,410,376,453,370,245,234,239,235,249,234,416,69,165,103,302,53,474,2950,322,584,2880,414,2792,243,478,2908,445,2804,273,517,2918,539,3106,350,635,3138,503,3107,360,630,2959,449,2919,321,567,2760,320,2838,195,436,2685,271,2720,152,377,2605,273,2647,151,365,2550,273,2578,150,351,2540,316,2641,179,386,2652,369,2711,217,435,2779,0.399912953,0.38855198,0.391791195,0.395609885,0.394932002,0.395520687,0.394007146,0.390132815,0.391854227,0.390215039,0.392084539,0.389261842,0.737834394,0.731845677,0.719716191,0.719214439,0.707248688,0.701782465,0.693335354,0.693969429,0.697357774,0.707857788,0.711832047,0.722334325,0.436787575,0.433688313,0.418301642,0.41727066,0.409884185,0.401416898,0.405511796,0.410446763,0.406302452,0.421989083,0.429779708,0.43386358,0.806812265,11.67910679,7.76817761,506.2307055,1.590994824,13585.08486,0.007377809,0.479305988,2.773773722,70.35966873,0.03916039,6391.946596
195910605,12.78152657,1653.897949,163.229599,35.2070961,359.6320801,19.9285717,91,116,100,106,94,113,277,216,242,232,251,225,147,186,175,187,161,181,232,310,261,304,237,323,465,152,254,208,373,157,727,452,610,466,639,479,107,53,54,53,54,53,54,463,423,454,418,467,407,305,268,286,278,296,270,1211,475,641,483,919,494,525,3818,329,689,3515,482,3807,325,708,3352,519,3909,334,724,3422,552,3933,351,739,3544,541,3587,328,668,3441,497,3413,305,634,3262,423,3409,267,608,3132,369,3281,223,565,2912,373,3045,217,542,2734,440,2938,270,581,2741,469,3128,297,618,2916,464,3466,309,653,3163,0.326833934,0.333529919,0.32829994,0.323487312,0.329565585,0.327133387,0.303864837,0.324160963,0.326447845,0.323141992,0.328457952,0.32886982,0.558913648,0.558358908,0.558410883,0.560279727,0.554517269,0.554996014,0.551454842,0.551343381,0.552075267,0.553071558,0.552657366,0.561707675,0.331137359,0.332122773,0.327871025,0.328850001,0.331618935,0.329968989,0.329985291,0.32698372,0.326632708,0.32499069,0.326093584,0.327862561,0.470616323,11.69311016,0.166470221,0.106968236,1.757374105,754.8565016,0.001622021,1.23296597,0.004254155,0.001767135,0.142682503,19.98242926
195652897,24.07725906,1422.319946,367.7999878,110.8673706,202.8103943,20.63466644,137,140,141,137,139,139,135,115,120,118,122,116,105,180,115,135,103,162,253,372,307,368,261,371,219,42,126,67,191,43,257,84,180,108,238,78,45,60,62,60,61,60,61,535,448,492,451,528,447,212,180,200,181,212,182,241,76,137,84,190,58,860,2444,339,752,2956,1060,1988,386,692,2829,1086,2102,401,742,2917,1045,2327,385,787,3056,750,2625,282,713,3040,701,2720,267,696,3065,734,2757,273,703,3181,837,2517,311,670,3153,914,2312,328,645,3068,977,2194,348,647,3003,1021,2107,371,665,2941,1026,1995,372,665,2831,0.297825128,0.313781887,0.330039114,0.362616479,0.359536916,0.334140986,0.312783808,0.294668943,0.277938157,0.275262535,0.279175937,0.288616598,0.706777215,0.731567979,0.744914532,0.757216036,0.738690615,0.687463939,0.646599114,0.623898983,0.605974197,0.607730687,0.627384484,0.666780055,0.348706573,0.367265522,0.383915484,0.409898251,0.399419785,0.368546307,0.343926013,0.326283097,0.310339719,0.307107449,0.317318797,0.334086537,0.731007765,9.65097685,4.718148595,0.185785998,1.432660183,809.4302536,0.009894982,1.464373077,0.201639856,0.01850309,0.295003151,49.37207503
176956365,22.92611122,3223.385742,393.7523804,57.23790741,47.25239944,9.375714302,103,116,107,112,104,114,259,293,290,284,296,287,93,139,100,127,96,131,373,390,382,391,373,393,468,322,359,333,359,331,609,126,297,228,396,161,82,55,58,55,57,55,58,273,240,260,248,267,245,354,370,358,361,359,362,703,531,604,498,576,556,353,3407,224,503,3060,436,3197,250,546,3173,446,3089,277,564,2926,341,3118,199,460,2847,323,3419,197,478,3079,379,3717,239,557,3357,292,3399,161,445,3039,348,3306,211,488,2999,283,3173,157,419,2909,293,3129,162,426,2917,362,3101,213,480,2978,409,3155,240,524,3095,0.238755599,0.208200812,0.255922407,0.270013511,0.257475525,0.269445807,0.237326488,0.271831393,0.271005005,0.288096964,0.274335802,0.248526081,0.551356912,0.580669701,0.55537045,0.552160084,0.540789783,0.556974053,0.565441966,0.544726431,0.547431469,0.572561681,0.557036519,0.528804481,0.277420521,0.288389683,0.281239867,0.277040482,0.278834671,0.28718251,0.300008595,0.292889893,0.291327208,0.297943056,0.279012442,0.256201804,0.621716532,9.144622485,5.80778431,3844.356802,2.015860228,27076.21423,,,,,,
194500749,12.57107162,731.5666504,54.98571396,25.240839,354.2662048,19.43285751,94,127,104,115,97,123,270,194,211,198,232,197,92,139,94,105,102,120,230,483,307,508,268,525,301,48,103,71,192,60,684,534,405,397,467,550,72,59,62,60,62,59,63,576,356,511,352,543,339,194,161,181,140,189,136,902,251,317,248,495,225,687,2285,437,655,2526,581,2220,384,598,2405,605,2343,392,618,2520,650,2360,419,645,2559,662,2241,415,633,2483,625,2160,393,602,2387,567,2123,355,562,2291,521,2064,311,532,2192,499,1975,298,513,2079,508,2008,297,526,2125,537,2033,335,549,2185,566,2134,363,577,2319,0.385249376,0.379369825,0.369300723,0.368573546,0.355590999,0.338343143,0.322813183,0.323134363,0.344996959,0.378210753,0.394535244,0.393003941,0.718300283,0.715129554,0.701273263,0.688210309,0.673443019,0.657642543,0.632765472,0.62690413,0.655780733,0.687135875,0.71143955,0.718118429,0.415601879,0.409184694,0.401516527,0.399613798,0.392424822,0.377978981,0.364260912,0.362966746,0.38084048,0.408919454,0.425595611,0.424161196,0.52979971,4.490850829,2.398385497,27.81563853,3.56887501,149.5857142,0.003327784,0.100214562,0.159412181,2.045064232,0.049971023,22.88686758
194088633,19.23144913,1142.380981,125.9571457,42.93440247,386.2538147,20.97333336,116,126,122,121,119,125,258,224,240,230,248,227,85,101,86,91,85,87,193,303,254,306,202,310,238,50,108,69,197,68,471,75,186,126,267,73,42,53,53,52,53,53,53,567,463,506,463,555,459,239,234,240,231,243,231,560,83,133,100,310,59,504,2707,311,578,2827,433,2425,245,470,2653,484,2561,279,531,2808,508,2647,297,568,2822,533,2792,357,625,2798,401,2674,246,496,2652,357,2615,215,447,2586,301,2533,159,378,2522,301,2495,152,367,2501,310,2381,158,354,2456,348,2361,189,381,2500,387,2376,215,421,2568,0.378575772,0.385478675,0.37878713,0.386790752,0.385246128,0.386720568,0.373090744,0.363227338,0.370497108,0.393444359,0.373346478,0.374654084,0.695638895,0.704822063,0.697290838,0.689728796,0.683907628,0.674175978,0.663452387,0.662745595,0.666844666,0.685214877,0.685903966,0.690103054,0.412482619,0.41968137,0.409608185,0.408748001,0.40972653,0.40006879,0.404962897,0.401187211,0.40009439,0.410140991,0.406941563,0.411380708,0.389782041,15.77630572,0.720986657,0.800823601,1.243462984,363.3349022,0.002238328,0.138268799,0.01981848,0.054232618,0.018262699,2.006089157
150711733,22.485672,2094.387695,475.4489746,92.02535248,252.7349396,14.24846935,114,129,123,128,118,129,130,82,100,87,119,84,82,123,89,98,77,112,306,341,308,342,302,349,217,42,119,75,171,46,391,86,225,115,346,82,59,53,54,53,53,53,53,469,423,464,433,471,423,225,235,228,224,226,229,360,53,150,84,304,55,478,3134,348,619,2958,376,2943,254,495,2773,423,2902,310,540,2743,420,2913,301,544,2756,406,3013,286,545,2818,358,2850,253,486,2652,332,2832,238,458,2642,307,2746,217,425,2559,273,2698,187,387,2512,288,2751,198,402,2552,300,2786,205,416,2579,352,2804,247,463,2620,0.266957492,0.27527234,0.286524892,0.285671234,0.281454206,0.283816278,0.279422969,0.283943355,0.276423961,0.2748667,0.273020774,0.274917543,0.552209556,0.578931034,0.572142065,0.55153203,0.524707675,0.510822117,0.50854969,0.508733273,0.508286715,0.507663369,0.529243827,0.531395614,0.29176119,0.297945261,0.29871127,0.29465872,0.290743917,0.285201311,0.286360353,0.287577182,0.283364564,0.281661332,0.288531095,0.291848302,0.461471693,8.126225193,22.09595982,7.702545939,1.556624415,1893.693612,0.002598818,0.197745339,2.650029997,3.056577955,0.021440732,163.8305619
194362017,-0.422222257,523.9066772,47.84000015,35.56941605,1025.928345,38.57999802,51,145,127,139,94,143,633,175,240,185,373,175,87,144,102,110,107,111,187,208,182,195,190,195,1179,218,316,239,503,225,746,100,343,139,424,108,92,50,58,52,55,51,57,512,521,516,508,508,508,300,271,302,297,303,297,2193,496,697,527,1334,490,1683,1524,2225,1899,912,1946,3179,1756,1884,2632,3661,3657,4219,3963,2128,131,148,202,132,82,6396,6063,6933,6698,3665,7557,7284,7466,7588,3840,6341,6072,6144,6323,2792,1691,2717,1309,1557,2259,694,2723,333,667,2742,647,3267,335,698,3095,671,3105,361,666,3062,648,2572,322,572,2657,0.233754471,0.199973762,0.237917215,0.245718554,0.237023324,0.253178865,0.277408332,0.27878654,0.263715684,0.273615271,0.284766585,0.255971968,0.338151485,0.390430003,0.414434195,0.431812942,0.487082213,0.559730232,0.619802177,0.61914295,0.586437166,0.556455433,0.510682702,0.41320914,0.233651206,0.213651374,0.249811664,0.254501045,0.272385985,0.299119622,0.329265207,0.329189062,0.306154639,0.306655943,0.299415499,0.257176936,0.431263024,19.3463066,0.310643161,0.468487484,1.385914362,50.93139261,0.00423779,1.061404837,0.098599926,0.063552694,0.057756893,17.21173323
188366182,20.50081444,805.7911377,207.906662,109.0184326,342.1880188,22.8599987,140,146,142,143,142,144,142,113,110,111,110,114,62,153,68,100,60,138,416,631,591,634,429,631,111,26,96,49,124,30,352,287,253,152,341,182,49,65,68,65,67,65,68,237,133,156,134,228,130,347,236,253,232,343,239,209,57,124,89,186,72,729,2374,381,730,2795,839,1796,420,636,2575,821,1836,422,651,2546,749,2012,379,650,2620,642,2677,332,735,2956,656,2898,341,758,3187,670,2646,321,678,3083,696,2285,327,605,2876,727,2123,339,588,2803,735,1928,341,565,2682,779,1847,373,590,2641,820,1797,402,615,2605,0.398514599,0.433657944,0.461918861,0.474386424,0.458615929,0.444703132,0.430413216,0.408129096,0.376838297,0.362839431,0.361435026,0.377094626,0.798510253,0.851241469,0.888262808,0.896422803,0.887780368,0.869421721,0.838071167,0.798887134,0.747083604,0.718285024,0.723411202,0.751596987,0.459606647,0.504645705,0.532937706,0.535561562,0.516536236,0.503252029,0.483389914,0.452360809,0.417818248,0.404248476,0.409278303,0.429372311,0.653160909,6.153207954,1.097313136,35.72218217,1.596109677,192.3438723,,,,,,
194442552,6.126150608,634.6333618,50.06666565,28.45351601,825.4660034,30.09333229,88,157,130,143,118,154,290,86,107,102,130,92,70,120,65,69,71,83,146,196,166,185,134,189,1059,137,215,151,243,134,471,29,166,84,223,52,48,55,62,56,58,57,60,558,544,544,527,560,538,296,260,291,288,306,273,979,152,308,204,336,168,3319,3721,3560,3442,2313,548,2202,285,555,2516,678,1793,465,642,2085,2053,2684,2219,2171,2063,3230,3816,3133,3228,2634,2097,2888,1779,1991,2428,874,2116,476,758,2501,573,2930,310,665,2887,435,3532,262,615,3064,426,3350,255,580,3038,479,3091,292,601,3020,477,2768,264,570,2879,0.371683151,0.356141686,0.378926992,0.412781745,0.447074592,0.482946962,0.489285767,0.482563645,0.477876544,0.449543536,0.423031569,0.402298152,0.613094151,0.59117502,0.646430969,0.718517244,0.811893523,0.870458663,0.892662764,0.885069489,0.859893918,0.810741484,0.751759768,0.674215794,0.367816418,0.348580688,0.382934809,0.423616052,0.480103165,0.537211835,0.548568249,0.53550601,0.513554931,0.469875932,0.415149629,0.39590615,0.509460231,19.33664754,0.596415468,3.698977736,1.043542327,757.6468327,0.00666166,3.483552309,0.134067587,0.586364849,0.123927267,410.7982213
